Código província,Província,x,y
BPLR,Polar - Boreal Polar Province (POLR),99.0,75.5
BPLR,Polar - Boreal Polar Province (POLR),99.0,76.0
BPLR,Polar - Boreal Polar Province (POLR),99.5,76.0
BPLR,Polar - Boreal Polar Province (POLR),100.0,76.0
BPLR,Polar - Boreal Polar Province (POLR),99.5,76.0
BPLR,Polar - Boreal Polar Province (POLR),99.0,76.0
BPLR,Polar - Boreal Polar Province (POLR),99.5,76.0
BPLR,Polar - Boreal Polar Province (POLR),99.0,76.0
BPLR,Polar - Boreal Polar Province (POLR),98.5,76.0
BPLR,Polar - Boreal Polar Province (POLR),99.0,76.0
BPLR,Polar - Boreal Polar Province (POLR),99.0,76.5
BPLR,Polar - Boreal Polar Province (POLR),98.5,76.5
BPLR,Polar - Boreal Polar Province (POLR),98.5,76.0
BPLR,Polar - Boreal Polar Province (POLR),98.0,76.0
BPLR,Polar - Boreal Polar Province (POLR),97.5,76.0
BPLR,Polar - Boreal Polar Province (POLR),98.0,76.0
BPLR,Polar - Boreal Polar Province (POLR),97.5,76.0
BPLR,Polar - Boreal Polar Province (POLR),97.0,76.0
BPLR,Polar - Boreal Polar Province (POLR),97.5,76.0
BPLR,Polar - Boreal Polar Province (POLR),97.0,76.0
BPLR,Polar - Boreal Polar Province (POLR),96.5,76.0
BPLR,Polar - Boreal Polar Province (POLR),96.0,76.0
BPLR,Polar - Boreal Polar Province (POLR),95.5,76.0
BPLR,Polar - Boreal Polar Province (POLR),96.0,76.0
BPLR,Polar - Boreal Polar Province (POLR),95.5,76.0
BPLR,Polar - Boreal Polar Province (POLR),95.0,76.0
BPLR,Polar - Boreal Polar Province (POLR),94.5,76.0
BPLR,Polar - Boreal Polar Province (POLR),94.0,76.0
BPLR,Polar - Boreal Polar Province (POLR),93.5,76.0
BPLR,Polar - Boreal Polar Province (POLR),94.0,76.0
BPLR,Polar - Boreal Polar Province (POLR),93.5,76.0
BPLR,Polar - Boreal Polar Province (POLR),93.0,76.0
BPLR,Polar - Boreal Polar Province (POLR),93.5,76.0
BPLR,Polar - Boreal Polar Province (POLR),94.0,76.0
BPLR,Polar - Boreal Polar Province (POLR),93.5,76.0
BPLR,Polar - Boreal Polar Province (POLR),93.0,76.0
BPLR,Polar - Boreal Polar Province (POLR),92.5,76.0
BPLR,Polar - Boreal Polar Province (POLR),92.5,75.5
BPLR,Polar - Boreal Polar Province (POLR),92.0,76.0
BPLR,Polar - Boreal Polar Province (POLR),92.0,75.5
BPLR,Polar - Boreal Polar Province (POLR),91.5,75.5
BPLR,Polar - Boreal Polar Province (POLR),91.0,75.5
BPLR,Polar - Boreal Polar Province (POLR),90.5,75.5
BPLR,Polar - Boreal Polar Province (POLR),90.0,75.5
BPLR,Polar - Boreal Polar Province (POLR),89.5,75.5
BPLR,Polar - Boreal Polar Province (POLR),89.0,75.5
BPLR,Polar - Boreal Polar Province (POLR),88.5,75.5
BPLR,Polar - Boreal Polar Province (POLR),88.5,75.0
BPLR,Polar - Boreal Polar Province (POLR),88.0,75.0
BPLR,Polar - Boreal Polar Province (POLR),87.5,75.0
BPLR,Polar - Boreal Polar Province (POLR),87.0,75.0
BPLR,Polar - Boreal Polar Province (POLR),87.5,75.0
BPLR,Polar - Boreal Polar Province (POLR),88.0,75.0
BPLR,Polar - Boreal Polar Province (POLR),87.5,75.0
BPLR,Polar - Boreal Polar Province (POLR),87.0,75.0
BPLR,Polar - Boreal Polar Province (POLR),87.5,75.0
BPLR,Polar - Boreal Polar Province (POLR),87.0,75.0
BPLR,Polar - Boreal Polar Province (POLR),87.0,74.5
BPLR,Polar - Boreal Polar Province (POLR),86.5,74.5
BPLR,Polar - Boreal Polar Province (POLR),86.0,75.0
BPLR,Polar - Boreal Polar Province (POLR),86.5,75.0
BPLR,Polar - Boreal Polar Province (POLR),86.0,75.0
BPLR,Polar - Boreal Polar Province (POLR),86.0,74.5
BPLR,Polar - Boreal Polar Province (POLR),86.5,74.5
BPLR,Polar - Boreal Polar Province (POLR),87.0,74.5
BPLR,Polar - Boreal Polar Province (POLR),86.5,74.5
BPLR,Polar - Boreal Polar Province (POLR),87.0,74.5
BPLR,Polar - Boreal Polar Province (POLR),86.5,74.5
BPLR,Polar - Boreal Polar Province (POLR),86.0,74.5
BPLR,Polar - Boreal Polar Province (POLR),86.5,74.5
BPLR,Polar - Boreal Polar Province (POLR),86.0,74.5
BPLR,Polar - Boreal Polar Province (POLR),86.5,74.5
BPLR,Polar - Boreal Polar Province (POLR),86.5,74.0
BPLR,Polar - Boreal Polar Province (POLR),87.0,74.0
BPLR,Polar - Boreal Polar Province (POLR),87.5,74.0
BPLR,Polar - Boreal Polar Province (POLR),87.0,74.0
BPLR,Polar - Boreal Polar Province (POLR),87.5,74.0
BPLR,Polar - Boreal Polar Province (POLR),87.5,73.5
BPLR,Polar - Boreal Polar Province (POLR),87.0,73.5
BPLR,Polar - Boreal Polar Province (POLR),86.5,73.5
BPLR,Polar - Boreal Polar Province (POLR),86.0,73.5
BPLR,Polar - Boreal Polar Province (POLR),86.5,73.5
BPLR,Polar - Boreal Polar Province (POLR),86.5,73.0
BPLR,Polar - Boreal Polar Province (POLR),87.0,73.0
BPLR,Polar - Boreal Polar Province (POLR),86.5,73.0
BPLR,Polar - Boreal Polar Province (POLR),86.0,73.0
BPLR,Polar - Boreal Polar Province (POLR),86.0,73.5
BPLR,Polar - Boreal Polar Province (POLR),86.5,73.5
BPLR,Polar - Boreal Polar Province (POLR),87.0,73.5
BPLR,Polar - Boreal Polar Province (POLR),87.0,74.0
BPLR,Polar - Boreal Polar Province (POLR),86.5,74.0
BPLR,Polar - Boreal Polar Province (POLR),86.0,74.0
BPLR,Polar - Boreal Polar Province (POLR),85.5,74.0
BPLR,Polar - Boreal Polar Province (POLR),85.5,73.5
BPLR,Polar - Boreal Polar Province (POLR),85.0,73.5
BPLR,Polar - Boreal Polar Province (POLR),85.0,74.0
BPLR,Polar - Boreal Polar Province (POLR),84.5,74.0
BPLR,Polar - Boreal Polar Province (POLR),84.5,73.5
BPLR,Polar - Boreal Polar Province (POLR),84.0,73.5
BPLR,Polar - Boreal Polar Province (POLR),83.5,73.5
BPLR,Polar - Boreal Polar Province (POLR),83.0,73.5
BPLR,Polar - Boreal Polar Province (POLR),82.5,73.5
BPLR,Polar - Boreal Polar Province (POLR),82.0,73.5
BPLR,Polar - Boreal Polar Province (POLR),81.5,73.5
BPLR,Polar - Boreal Polar Province (POLR),81.0,73.5
BPLR,Polar - Boreal Polar Province (POLR),80.5,73.5
BPLR,Polar - Boreal Polar Province (POLR),80.5,73.0
BPLR,Polar - Boreal Polar Province (POLR),80.0,73.0
BPLR,Polar - Boreal Polar Province (POLR),80.5,73.0
BPLR,Polar - Boreal Polar Province (POLR),81.0,73.0
BPLR,Polar - Boreal Polar Province (POLR),80.5,73.0
BPLR,Polar - Boreal Polar Province (POLR),80.5,72.5
BPLR,Polar - Boreal Polar Province (POLR),81.0,72.5
BPLR,Polar - Boreal Polar Province (POLR),80.5,72.5
BPLR,Polar - Boreal Polar Province (POLR),81.0,72.5
BPLR,Polar - Boreal Polar Province (POLR),81.5,72.5
BPLR,Polar - Boreal Polar Province (POLR),82.0,72.5
BPLR,Polar - Boreal Polar Province (POLR),82.5,72.0
BPLR,Polar - Boreal Polar Province (POLR),82.0,72.0
BPLR,Polar - Boreal Polar Province (POLR),82.5,72.0
BPLR,Polar - Boreal Polar Province (POLR),83.0,72.0
BPLR,Polar - Boreal Polar Province (POLR),83.5,72.0
BPLR,Polar - Boreal Polar Province (POLR),83.5,71.5
BPLR,Polar - Boreal Polar Province (POLR),83.0,71.5
BPLR,Polar - Boreal Polar Province (POLR),83.0,71.0
BPLR,Polar - Boreal Polar Province (POLR),83.5,71.0
BPLR,Polar - Boreal Polar Province (POLR),83.5,70.5
BPLR,Polar - Boreal Polar Province (POLR),83.0,70.5
BPLR,Polar - Boreal Polar Province (POLR),83.0,70.0
BPLR,Polar - Boreal Polar Province (POLR),82.5,70.0
BPLR,Polar - Boreal Polar Province (POLR),82.5,70.5
BPLR,Polar - Boreal Polar Province (POLR),83.0,70.5
BPLR,Polar - Boreal Polar Province (POLR),83.0,71.0
BPLR,Polar - Boreal Polar Province (POLR),82.5,71.0
BPLR,Polar - Boreal Polar Province (POLR),82.5,70.5
BPLR,Polar - Boreal Polar Province (POLR),82.0,70.5
BPLR,Polar - Boreal Polar Province (POLR),82.5,70.5
BPLR,Polar - Boreal Polar Province (POLR),82.5,70.0
BPLR,Polar - Boreal Polar Province (POLR),82.0,70.5
BPLR,Polar - Boreal Polar Province (POLR),82.5,70.5
BPLR,Polar - Boreal Polar Province (POLR),82.5,71.0
BPLR,Polar - Boreal Polar Province (POLR),82.0,71.0
BPLR,Polar - Boreal Polar Province (POLR),82.5,71.0
BPLR,Polar - Boreal Polar Province (POLR),82.5,71.5
BPLR,Polar - Boreal Polar Province (POLR),83.0,71.5
BPLR,Polar - Boreal Polar Province (POLR),83.5,71.5
BPLR,Polar - Boreal Polar Province (POLR),83.0,71.5
BPLR,Polar - Boreal Polar Province (POLR),83.0,72.0
BPLR,Polar - Boreal Polar Province (POLR),82.5,71.5
BPLR,Polar - Boreal Polar Province (POLR),82.0,71.5
BPLR,Polar - Boreal Polar Province (POLR),81.5,71.5
BPLR,Polar - Boreal Polar Province (POLR),81.5,72.0
BPLR,Polar - Boreal Polar Province (POLR),81.0,72.0
BPLR,Polar - Boreal Polar Province (POLR),80.5,72.0
BPLR,Polar - Boreal Polar Province (POLR),81.0,72.0
BPLR,Polar - Boreal Polar Province (POLR),80.5,72.0
BPLR,Polar - Boreal Polar Province (POLR),80.0,72.0
BPLR,Polar - Boreal Polar Province (POLR),80.0,72.5
BPLR,Polar - Boreal Polar Province (POLR),79.5,72.5
BPLR,Polar - Boreal Polar Province (POLR),79.0,72.5
BPLR,Polar - Boreal Polar Province (POLR),78.5,72.5
BPLR,Polar - Boreal Polar Province (POLR),78.0,72.5
BPLR,Polar - Boreal Polar Province (POLR),78.0,72.0
BPLR,Polar - Boreal Polar Province (POLR),77.5,72.0
BPLR,Polar - Boreal Polar Province (POLR),78.0,72.0
BPLR,Polar - Boreal Polar Province (POLR),77.5,72.0
BPLR,Polar - Boreal Polar Province (POLR),77.0,72.0
BPLR,Polar - Boreal Polar Province (POLR),76.5,72.0
BPLR,Polar - Boreal Polar Province (POLR),76.0,72.0
BPLR,Polar - Boreal Polar Province (POLR),76.0,71.5
BPLR,Polar - Boreal Polar Province (POLR),76.5,71.5
BPLR,Polar - Boreal Polar Province (POLR),76.0,71.5
BPLR,Polar - Boreal Polar Province (POLR),76.5,71.5
BPLR,Polar - Boreal Polar Province (POLR),77.0,71.5
BPLR,Polar - Boreal Polar Province (POLR),77.5,71.5
BPLR,Polar - Boreal Polar Province (POLR),78.0,71.5
BPLR,Polar - Boreal Polar Province (POLR),78.5,71.5
BPLR,Polar - Boreal Polar Province (POLR),78.5,71.0
BPLR,Polar - Boreal Polar Province (POLR),78.0,71.0
BPLR,Polar - Boreal Polar Province (POLR),78.5,71.0
BPLR,Polar - Boreal Polar Province (POLR),79.0,71.0
BPLR,Polar - Boreal Polar Province (POLR),78.5,71.0
BPLR,Polar - Boreal Polar Province (POLR),78.0,71.0
BPLR,Polar - Boreal Polar Province (POLR),77.5,71.0
BPLR,Polar - Boreal Polar Province (POLR),77.0,71.0
BPLR,Polar - Boreal Polar Province (POLR),76.5,71.0
BPLR,Polar - Boreal Polar Province (POLR),76.0,71.0
BPLR,Polar - Boreal Polar Province (POLR),76.0,71.5
BPLR,Polar - Boreal Polar Province (POLR),75.5,71.5
BPLR,Polar - Boreal Polar Province (POLR),75.0,71.5
BPLR,Polar - Boreal Polar Province (POLR),75.5,71.5
BPLR,Polar - Boreal Polar Province (POLR),75.0,72.0
BPLR,Polar - Boreal Polar Province (POLR),75.5,72.0
BPLR,Polar - Boreal Polar Province (POLR),75.5,72.5
BPLR,Polar - Boreal Polar Province (POLR),76.0,72.5
BPLR,Polar - Boreal Polar Province (POLR),75.5,72.5
BPLR,Polar - Boreal Polar Province (POLR),75.5,73.0
BPLR,Polar - Boreal Polar Province (POLR),75.0,73.0
BPLR,Polar - Boreal Polar Province (POLR),75.0,72.5
BPLR,Polar - Boreal Polar Province (POLR),75.0,72.0
BPLR,Polar - Boreal Polar Province (POLR),74.5,72.0
BPLR,Polar - Boreal Polar Province (POLR),74.0,72.0
BPLR,Polar - Boreal Polar Province (POLR),73.5,72.0
BPLR,Polar - Boreal Polar Province (POLR),73.5,71.5
BPLR,Polar - Boreal Polar Province (POLR),73.0,71.5
BPLR,Polar - Boreal Polar Province (POLR),73.5,71.5
BPLR,Polar - Boreal Polar Province (POLR),73.5,71.0
BPLR,Polar - Boreal Polar Province (POLR),74.0,71.0
BPLR,Polar - Boreal Polar Province (POLR),74.0,70.5
BPLR,Polar - Boreal Polar Province (POLR),74.5,70.5
BPLR,Polar - Boreal Polar Province (POLR),74.0,70.5
BPLR,Polar - Boreal Polar Province (POLR),73.5,70.0
BPLR,Polar - Boreal Polar Province (POLR),74.0,70.0
BPLR,Polar - Boreal Polar Province (POLR),73.5,70.0
BPLR,Polar - Boreal Polar Province (POLR),73.5,69.5
BPLR,Polar - Boreal Polar Province (POLR),74.0,69.5
BPLR,Polar - Boreal Polar Province (POLR),74.0,69.0
BPLR,Polar - Boreal Polar Province (POLR),73.5,69.0
BPLR,Polar - Boreal Polar Province (POLR),74.0,69.0
BPLR,Polar - Boreal Polar Province (POLR),74.5,69.0
BPLR,Polar - Boreal Polar Province (POLR),75.0,69.0
BPLR,Polar - Boreal Polar Province (POLR),75.5,69.0
BPLR,Polar - Boreal Polar Province (POLR),75.5,69.5
BPLR,Polar - Boreal Polar Province (POLR),75.5,69.0
BPLR,Polar - Boreal Polar Province (POLR),76.0,69.0
BPLR,Polar - Boreal Polar Province (POLR),76.5,69.0
BPLR,Polar - Boreal Polar Province (POLR),77.0,69.0
BPLR,Polar - Boreal Polar Province (POLR),77.5,69.0
BPLR,Polar - Boreal Polar Province (POLR),77.5,68.5
BPLR,Polar - Boreal Polar Province (POLR),78.0,68.5
BPLR,Polar - Boreal Polar Province (POLR),78.0,68.0
BPLR,Polar - Boreal Polar Province (POLR),77.5,68.0
BPLR,Polar - Boreal Polar Province (POLR),77.5,67.5
BPLR,Polar - Boreal Polar Province (POLR),78.0,67.5
BPLR,Polar - Boreal Polar Province (POLR),78.5,67.5
BPLR,Polar - Boreal Polar Province (POLR),79.0,67.5
BPLR,Polar - Boreal Polar Province (POLR),78.5,67.5
BPLR,Polar - Boreal Polar Province (POLR),78.0,67.5
BPLR,Polar - Boreal Polar Province (POLR),77.5,67.5
BPLR,Polar - Boreal Polar Province (POLR),77.0,68.0
BPLR,Polar - Boreal Polar Province (POLR),77.5,68.0
BPLR,Polar - Boreal Polar Province (POLR),77.0,68.0
BPLR,Polar - Boreal Polar Province (POLR),77.5,68.0
BPLR,Polar - Boreal Polar Province (POLR),77.0,68.5
BPLR,Polar - Boreal Polar Province (POLR),77.5,68.5
BPLR,Polar - Boreal Polar Province (POLR),77.0,68.5
BPLR,Polar - Boreal Polar Province (POLR),76.5,68.5
BPLR,Polar - Boreal Polar Province (POLR),76.5,69.0
BPLR,Polar - Boreal Polar Province (POLR),76.0,69.0
BPLR,Polar - Boreal Polar Province (POLR),75.5,69.0
BPLR,Polar - Boreal Polar Province (POLR),75.0,69.0
BPLR,Polar - Boreal Polar Province (POLR),74.5,69.0
BPLR,Polar - Boreal Polar Province (POLR),74.5,68.5
BPLR,Polar - Boreal Polar Province (POLR),74.5,68.0
BPLR,Polar - Boreal Polar Province (POLR),75.0,68.0
BPLR,Polar - Boreal Polar Province (POLR),75.0,67.5
BPLR,Polar - Boreal Polar Province (POLR),74.5,67.5
BPLR,Polar - Boreal Polar Province (POLR),74.0,67.5
BPLR,Polar - Boreal Polar Province (POLR),74.0,67.0
BPLR,Polar - Boreal Polar Province (POLR),73.5,67.0
BPLR,Polar - Boreal Polar Province (POLR),73.0,67.0
BPLR,Polar - Boreal Polar Province (POLR),73.0,66.5
BPLR,Polar - Boreal Polar Province (POLR),72.5,66.5
BPLR,Polar - Boreal Polar Province (POLR),72.0,66.5
BPLR,Polar - Boreal Polar Province (POLR),72.0,66.0
BPLR,Polar - Boreal Polar Province (POLR),72.0,66.5
BPLR,Polar - Boreal Polar Province (POLR),71.5,66.5
BPLR,Polar - Boreal Polar Province (POLR),71.0,66.5
BPLR,Polar - Boreal Polar Province (POLR),70.5,66.5
BPLR,Polar - Boreal Polar Province (POLR),70.0,66.5
BPLR,Polar - Boreal Polar Province (POLR),69.5,66.5
BPLR,Polar - Boreal Polar Province (POLR),69.0,66.5
BPLR,Polar - Boreal Polar Province (POLR),69.0,67.0
BPLR,Polar - Boreal Polar Province (POLR),69.5,67.0
BPLR,Polar - Boreal Polar Province (POLR),70.0,67.0
BPLR,Polar - Boreal Polar Province (POLR),70.0,66.5
BPLR,Polar - Boreal Polar Province (POLR),70.5,66.5
BPLR,Polar - Boreal Polar Province (POLR),70.5,67.0
BPLR,Polar - Boreal Polar Province (POLR),70.5,66.5
BPLR,Polar - Boreal Polar Province (POLR),71.0,66.5
BPLR,Polar - Boreal Polar Province (POLR),71.5,66.5
BPLR,Polar - Boreal Polar Province (POLR),71.5,67.0
BPLR,Polar - Boreal Polar Province (POLR),72.0,67.0
BPLR,Polar - Boreal Polar Province (POLR),72.0,67.5
BPLR,Polar - Boreal Polar Province (POLR),72.5,67.5
BPLR,Polar - Boreal Polar Province (POLR),73.0,67.5
BPLR,Polar - Boreal Polar Province (POLR),73.0,68.0
BPLR,Polar - Boreal Polar Province (POLR),73.5,68.5
BPLR,Polar - Boreal Polar Province (POLR),73.0,68.5
BPLR,Polar - Boreal Polar Province (POLR),73.0,69.0
BPLR,Polar - Boreal Polar Province (POLR),72.5,69.0
BPLR,Polar - Boreal Polar Province (POLR),72.5,69.5
BPLR,Polar - Boreal Polar Province (POLR),72.5,70.0
BPLR,Polar - Boreal Polar Province (POLR),72.5,70.5
BPLR,Polar - Boreal Polar Province (POLR),73.0,70.5
BPLR,Polar - Boreal Polar Province (POLR),72.5,70.5
BPLR,Polar - Boreal Polar Province (POLR),73.0,70.5
BPLR,Polar - Boreal Polar Province (POLR),73.0,71.0
BPLR,Polar - Boreal Polar Province (POLR),72.5,71.0
BPLR,Polar - Boreal Polar Province (POLR),72.0,71.0
BPLR,Polar - Boreal Polar Province (POLR),72.0,71.5
BPLR,Polar - Boreal Polar Province (POLR),72.5,71.5
BPLR,Polar - Boreal Polar Province (POLR),72.5,72.0
BPLR,Polar - Boreal Polar Province (POLR),73.0,72.0
BPLR,Polar - Boreal Polar Province (POLR),73.0,72.5
BPLR,Polar - Boreal Polar Province (POLR),72.5,72.5
BPLR,Polar - Boreal Polar Province (POLR),73.0,72.5
BPLR,Polar - Boreal Polar Province (POLR),72.5,73.0
BPLR,Polar - Boreal Polar Province (POLR),72.0,73.0
BPLR,Polar - Boreal Polar Province (POLR),71.5,73.0
BPLR,Polar - Boreal Polar Province (POLR),71.0,73.0
BPLR,Polar - Boreal Polar Province (POLR),70.5,73.0
BPLR,Polar - Boreal Polar Province (POLR),70.0,73.0
BPLR,Polar - Boreal Polar Province (POLR),69.5,73.0
BPLR,Polar - Boreal Polar Province (POLR),70.0,73.0
BPLR,Polar - Boreal Polar Province (POLR),69.5,73.0
BPLR,Polar - Boreal Polar Province (POLR),69.0,73.0
BPLR,Polar - Boreal Polar Province (POLR),69.0,72.5
BPLR,Polar - Boreal Polar Province (POLR),68.5,72.0
BPLR,Polar - Boreal Polar Province (POLR),68.5,71.5
BPLR,Polar - Boreal Polar Province (POLR),68.0,71.5
BPLR,Polar - Boreal Polar Province (POLR),67.5,71.5
BPLR,Polar - Boreal Polar Province (POLR),67.0,71.5
BPLR,Polar - Boreal Polar Province (POLR),67.0,71.0
BPLR,Polar - Boreal Polar Province (POLR),66.5,71.0
BPLR,Polar - Boreal Polar Province (POLR),67.0,71.0
BPLR,Polar - Boreal Polar Province (POLR),66.5,71.0
BPLR,Polar - Boreal Polar Province (POLR),67.0,71.0
BPLR,Polar - Boreal Polar Province (POLR),66.5,71.0
BPLR,Polar - Boreal Polar Province (POLR),67.0,71.0
BPLR,Polar - Boreal Polar Province (POLR),67.5,71.0
BPLR,Polar - Boreal Polar Province (POLR),67.5,70.5
BPLR,Polar - Boreal Polar Province (POLR),67.0,70.5
BPLR,Polar - Boreal Polar Province (POLR),67.5,70.5
BPLR,Polar - Boreal Polar Province (POLR),67.0,70.5
BPLR,Polar - Boreal Polar Province (POLR),67.0,70.0
BPLR,Polar - Boreal Polar Province (POLR),67.5,70.0
BPLR,Polar - Boreal Polar Province (POLR),67.0,70.0
BPLR,Polar - Boreal Polar Province (POLR),67.0,69.5
BPLR,Polar - Boreal Polar Province (POLR),67.5,69.5
BPLR,Polar - Boreal Polar Province (POLR),68.0,69.5
BPLR,Polar - Boreal Polar Province (POLR),68.0,69.0
BPLR,Polar - Boreal Polar Province (POLR),68.5,69.0
BPLR,Polar - Boreal Polar Province (POLR),69.0,69.0
BPLR,Polar - Boreal Polar Province (POLR),69.0,68.5
BPLR,Polar - Boreal Polar Province (POLR),68.5,68.5
BPLR,Polar - Boreal Polar Province (POLR),68.5,68.0
BPLR,Polar - Boreal Polar Province (POLR),68.0,68.0
BPLR,Polar - Boreal Polar Province (POLR),68.0,68.5
BPLR,Polar - Boreal Polar Province (POLR),68.5,68.5
BPLR,Polar - Boreal Polar Province (POLR),68.0,68.5
BPLR,Polar - Boreal Polar Province (POLR),67.5,68.5
BPLR,Polar - Boreal Polar Province (POLR),68.0,68.5
BPLR,Polar - Boreal Polar Province (POLR),67.5,68.5
BPLR,Polar - Boreal Polar Province (POLR),67.0,68.5
BPLR,Polar - Boreal Polar Province (POLR),67.0,69.0
BPLR,Polar - Boreal Polar Province (POLR),66.5,69.0
BPLR,Polar - Boreal Polar Province (POLR),66.0,69.0
BPLR,Polar - Boreal Polar Province (POLR),65.5,69.0
BPLR,Polar - Boreal Polar Province (POLR),66.0,69.0
BPLR,Polar - Boreal Polar Province (POLR),65.5,69.0
BPLR,Polar - Boreal Polar Province (POLR),65.0,69.0
BPLR,Polar - Boreal Polar Province (POLR),65.0,69.5
BPLR,Polar - Boreal Polar Province (POLR),65.0,69.0
BPLR,Polar - Boreal Polar Province (POLR),65.0,69.5
BPLR,Polar - Boreal Polar Province (POLR),64.5,69.5
BPLR,Polar - Boreal Polar Province (POLR),64.0,69.5
BPLR,Polar - Boreal Polar Province (POLR),63.5,69.5
BPLR,Polar - Boreal Polar Province (POLR),63.0,69.5
BPLR,Polar - Boreal Polar Province (POLR),62.5,69.5
BPLR,Polar - Boreal Polar Province (POLR),62.0,69.5
BPLR,Polar - Boreal Polar Province (POLR),62.0,70.0
BPLR,Polar - Boreal Polar Province (POLR),61.5,70.0
BPLR,Polar - Boreal Polar Province (POLR),61.0,70.0
BPLR,Polar - Boreal Polar Province (POLR),60.5,70.0
BPLR,Polar - Boreal Polar Province (POLR),60.5,69.5
BPLR,Polar - Boreal Polar Province (POLR),60.0,69.5
BPLR,Polar - Boreal Polar Province (POLR),60.5,69.5
BPLR,Polar - Boreal Polar Province (POLR),60.5,69.0
BPLR,Polar - Boreal Polar Province (POLR),61.0,69.0
BPLR,Polar - Boreal Polar Province (POLR),60.5,69.0
BPLR,Polar - Boreal Polar Province (POLR),60.5,68.5
BPLR,Polar - Boreal Polar Province (POLR),60.0,68.5
BPLR,Polar - Boreal Polar Province (POLR),59.5,68.5
BPLR,Polar - Boreal Polar Province (POLR),59.0,68.5
BPLR,Polar - Boreal Polar Province (POLR),59.5,68.5
BPLR,Polar - Boreal Polar Province (POLR),59.5,69.0
BPLR,Polar - Boreal Polar Province (POLR),59.0,69.0
BPLR,Polar - Boreal Polar Province (POLR),58.5,69.0
BPLR,Polar - Boreal Polar Province (POLR),58.5,68.5
